what,kind,bundleId,bundleVersion,description,time
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.overrides.rcp.OverrideCompletionSessionProcessor’ failed with exception.",1468597783429
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783431
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783433
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783435
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783437
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783440
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783442
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783445
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783450
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783456
error,log,,,"Session processor ‘class org.eclipse.recommenders.internal.calls.rcp.CallCompletionSessionProcessor’ failed with exception.",1468597783461
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597785323
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597785469
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.save",1468597787516
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597803904
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597804703
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597808521
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597834393
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1468597834459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468597847241
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597851671
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597880805
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597880955
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597882828
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468597883109
closed,view,org.eclipse.ui.ide,3.10.2.v20141118-1227,"org.eclipse.ui.views.ProblemView",1468597883274
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1468597883300
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468597883484
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468597883767
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468597884104
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468597884913
closed,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1468597886124
